fighter_id,name,nickname,height,reach,weight,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg,fighter_link
2014,Andrei Kopylov,,74.0,,265.0,Orthodox,1965-07-16,0.33,0.66,4.31,0.4,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/dd39f1ca787a3d9d
2015,Roman Kopylov,,72.0,75.0,185.0,Southpaw,1991-05-04,4.96,0.5,4.86,0.55,1.17,0.42,0.87,0.0,http://ufcstats.com/fighter-details/9d83f6da776ff7d6
2016,Bruno Korea,,66.0,65.0,135.0,,1991-06-28,2.12,0.34,3.96,0.42,0.0,0.0,0.25,0.0,http://ufcstats.com/fighter-details/6c011be66326ad97
2017,Chungreng Koren,The Indian Rhino,,,135.0,,1998-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/000774e57404d8c7
2018,Andrey Koreshkov,Spartan,72.0,,170.0,,1990-08-23,2.84,0.39,1.92,0.63,4.8,0.53,0.0,0.0,http://ufcstats.com/fighter-details/aee885b8ca29ab4f
2019,Josh Koscheck,,70.0,73.0,170.0,Orthodox,1977-11-30,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,http://ufcstats.com/fighter-details/dd37fd509af89f15
2020,Steven Koslow,Obi Won Shinobi The Pillow,67.0,69.0,125.0,Switch,1997-01-22,0.77,0.37,3.73,0.4,5.28,0.55,0.0,1.1,http://ufcstats.com/fighter-details/84512339473dd300
2021,Naoyuki Kotani,,68.0,66.0,155.0,Southpaw,1981-12-08,1.02,0.31,2.89,0.5,0.83,0.16,0.46,0.8,http://ufcstats.com/fighter-details/bc8f6b42767e28df
2022,Ilya Kotau,,,,170.0,,,3.94,0.4,4.38,0.44,6.57,1.0,1.0,6.6,http://ufcstats.com/fighter-details/a68d57ae177a5815
2023,Iouri Kotchkine,,74.0,,235.0,Orthodox,,0.67,0.38,4.92,0.15,0.0,0.0,0.25,0.0,http://ufcstats.com/fighter-details/c6becb722706c7d8
2024,Matt Kovacs,300,72.0,,244.0,Orthodox,,1.47,0.22,4.87,0.44,1.0,0.25,0.0,0.0,http://ufcstats.com/fighter-details/8fbcd82bf7f352bf
2025,Marcus Kowal,,,,135.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/ad0e42800a0d8977
2026,Karolina Kowalkiewicz,,63.0,64.0,115.0,Orthodox,1985-10-15,5.54,0.43,5.51,0.5700000000000001,0.31,0.22,0.74,0.2,http://ufcstats.com/fighter-details/d7c3816669784109
2027,Steve Kozola,,,,155.0,,,3.9,0.39,4.36,0.5,2.34,1.0,1.0,0.0,http://ufcstats.com/fighter-details/fc36e2352dccf2a4
2028,Derrick Krantz,D-Rock,70.0,72.0,170.0,Orthodox,1988-01-13,2.07,0.37,4.03,0.5,3.18,0.5,0.0,0.8,http://ufcstats.com/fighter-details/714e1e0681ddb703
2029,James Krause,The,74.0,73.0,170.0,Orthodox,1986-06-04,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9,http://ufcstats.com/fighter-details/8f6a18831a120817
2030,Pascal Krauss,Panzer,73.0,,170.0,Orthodox,1987-04-19,5.45,0.47,3.88,0.59,1.53,0.5,0.6,0.9,http://ufcstats.com/fighter-details/a01e84abefd85ec0
2031,Rene Kronvold,,68.0,,170.0,Orthodox,,0.82,1.0,2.47,0.6,0.0,0.0,0.66,4.1,http://ufcstats.com/fighter-details/db05271715bb4874
2032,Kaynan Kruschewsky,Bahia,72.0,73.0,155.0,Orthodox,1991-04-04,5.67,0.5,5.71,0.46,2.74,1.0,0.75,2.1,http://ufcstats.com/fighter-details/ca36633b80be4a78
2033,Jorgen Kruth,The Last Viking,74.0,,205.0,,1974-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/6071d786f6187810
2034,Nikita Krylov,The Miner,75.0,77.0,205.0,Orthodox,1992-03-07,4.33,0.54,2.49,0.44,2.24,0.38,0.53,1.4,http://ufcstats.com/fighter-details/1091d4d957141094
2035,Mariusz Ksiazkiewicz,The Iron Pol,75.0,75.0,185.0,Southpaw,1989-10-04,0.93,0.45,3.4,0.39,4.0,1.0,0.0,2.0,http://ufcstats.com/fighter-details/ab16537dd1e5e81d
2036,Junya Kudo,,,,135.0,Orthodox,,1.85,0.71,4.44,0.33,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/487c170da059857d
2037,John Kuhner,,,,170.0,,1982-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a272656ad662ac53
2038,Michael Kuiper,,72.0,73.0,185.0,Orthodox,1989-06-07,3.28,0.54,3.62,0.54,2.3,0.55,0.79,0.0,http://ufcstats.com/fighter-details/b7f38813485745da
2039,Anton Kuivanen,,68.0,72.0,155.0,Orthodox,1984-05-01,2.27,0.38,1.63,0.67,1.2,1.0,0.71,0.4,http://ufcstats.com/fighter-details/706f8e2b34e8e18b
2040,Maiju Kujala,,,,135.0,,,2.5,0.4,5.5,0.36,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/4e77d070239699e2
2041,Sumit Kumar,The Indian Kid,65.0,66.0,125.0,Orthodox,2000-09-09,2.8,0.24,4.67,0.46,6.0,0.3,0.6,0.0,http://ufcstats.com/fighter-details/a0a625221e0dd339
2042,Aleksei Kunchenko,,68.0,70.0,170.0,Orthodox,1984-05-02,3.67,0.44,2.83,0.63,0.25,0.33,0.8,0.0,http://ufcstats.com/fighter-details/e2ccd9a9ace60de7
2043,Rizvan Kuniev,,76.0,76.0,240.0,Orthodox,1992-03-10,5.82,0.72,1.25,0.55,2.82,0.75,1.0,0.0,http://ufcstats.com/fighter-details/739fd4fbb5d862f4
2044,Keigo Kunihara,,72.0,,235.0,Orthodox,,0.17,0.1,1.99,0.5700000000000001,4.97,0.4,1.0,2.5,http://ufcstats.com/fighter-details/782a2a17d3e38fdf
2045,Kiichi Kunimoto,Strasser,70.0,71.0,170.0,Orthodox,1981-05-01,1.87,0.44,3.92,0.41,1.59,0.2,0.28,0.3,http://ufcstats.com/fighter-details/71df36d6d8cf0d74
2046,Leo Kuntz,The Lion,70.0,,155.0,Orthodox,1983-10-03,1.68,0.32,3.8,0.45,1.99,0.25,0.33,0.7,http://ufcstats.com/fighter-details/6905d45bd71b50a9
2047,Korey Kuppe,,77.0,77.0,170.0,Switch,1989-01-23,0.73,0.73,1.33,0.31,0.0,0.0,0.6900000000000001,1.0,http://ufcstats.com/fighter-details/780a2897055e3ee3
2048,Ramazan Kuramagomedov,,73.0,73.0,170.0,Orthodox,1996-08-23,11.67,0.67,9.13,0.54,1.0,0.14,0.0,0.0,http://ufcstats.com/fighter-details/b6a73e6f11a8835c
2049,Tsuyoshi Kurihara,,70.0,,185.0,Orthodox,1973-07-13,0.0,0.0,12.0,0.5,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/032b65d5fff611b2
2050,Eldari Kurtanidze,,66.0,,235.0,Orthodox,1972-04-16,0.47,0.2,3.72,0.6,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/4c78fc005a53831d
2051,Kyle Kurtz,,,,170.0,,,1.31,0.36,2.95,0.52,1.23,0.2,0.0,2.5,http://ufcstats.com/fighter-details/b490def93478ae29
2052,Guram Kutateladze,Georgian Viking,71.0,72.0,155.0,Orthodox,1992-01-08,3.53,0.45,4.22,0.54,0.61,0.15,0.75,0.0,http://ufcstats.com/fighter-details/7772b283d288dbe2
2053,Vadym Kutsyi,,72.0,71.0,170.0,Orthodox,1991-07-18,5.53,0.48,4.94,0.55,3.53,0.4,0.0,0.0,http://ufcstats.com/fighter-details/aeb2bcd4371f40d5
2054,Lina Kvokov,,69.0,,135.0,Orthodox,,2.31,0.3,12.12,0.19,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/843dd76c50cae0f6
2055,Kaleo Kwan,Leo Boy,67.0,,155.0,,1970-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/2545c7f47a65bca3
2056,Jarrod Kwitty,,68.0,,185.0,,,0.53,0.5,4.4,0.32,8.0,0.5,0.0,2.0,http://ufcstats.com/fighter-details/849d15ed7e3a0e97
2057,Mike Kyle,MAK,76.0,77.0,205.0,Orthodox,1980-03-31,3.93,0.51,3.35,0.49,1.33,0.62,0.5,0.8,http://ufcstats.com/fighter-details/56b8b24f65f9f057
2058,Lisa Kyriacou,The Savage,65.0,64.0,125.0,Orthodox,1993-11-17,4.67,0.41,4.4,0.47,0.0,0.0,0.33,0.0,http://ufcstats.com/fighter-details/edbc609a3b0d2aba
2059,Achmed Labasanov,,75.0,,215.0,Orthodox,1978-04-24,0.75,0.39,1.1,0.46,3.0,1.0,0.0,0.8,http://ufcstats.com/fighter-details/b3fb8d2293e17a59
2060,Josh LaBerge,,70.0,,145.0,,,2.53,0.36,5.33,0.44,0.0,0.0,0.71,0.0,http://ufcstats.com/fighter-details/5108b169b5fe1f86
2061,Jeremiah Labiano,The Kid,70.0,,135.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/4fe1d105af549845
2062,Daniel Lacerda,Miojo,66.0,70.0,125.0,Switch,1996-06-05,3.95,0.45,8.28,0.34,2.32,0.5,0.0,1.2,http://ufcstats.com/fighter-details/31bb0772f21cabd8
2063,Luan Lacerda,,67.0,71.0,135.0,Orthodox,1993-01-07,4.52,0.44,7.07,0.47,1.26,0.25,0.75,0.6,http://ufcstats.com/fighter-details/6fc506e1099afe20
2064,Kemran Lachinov,,,,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/eb84192d1a97f69e
2065,Aspen Ladd,,66.0,66.0,135.0,Orthodox,1995-03-01,3.78,0.47,4.65,0.47,1.56,0.47,0.62,0.6,http://ufcstats.com/fighter-details/d4691518d012b9e7
2066,Ryan LaFlare,,73.0,74.0,170.0,Southpaw,1983-10-01,2.89,0.4,1.86,0.63,2.13,0.44,0.58,0.2,http://ufcstats.com/fighter-details/4c7781da8c6cae93
2067,Corinne Laframboise,,64.0,65.0,125.0,Orthodox,1989-05-25,3.16,0.68,1.89,0.47,3.16,1.0,0.33,0.0,http://ufcstats.com/fighter-details/fbe9f4efc2153be2
2068,Ben Lagman,Bad News,74.0,,185.0,,1986-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b40e65d71a8d4ce5
2069,Noad Lahat,Neo,69.0,69.0,145.0,Orthodox,1984-06-08,2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4,http://ufcstats.com/fighter-details/9f755fb04cc21499
2070,Tina Lahdemaki,Jelly Bean,62.0,,115.0,Orthodox,1988-05-28,1.93,0.2,4.67,0.5700000000000001,0.0,0.0,0.16,0.0,http://ufcstats.com/fighter-details/e5ca2bc2451a5956
2071,Yohan Lainesse,White Lion,73.0,76.0,170.0,Orthodox,1992-08-14,2.22,0.41,3.38,0.58,0.94,0.28,0.72,0.5,http://ufcstats.com/fighter-details/f998f5c102250d6e
2072,Tim Lajcik,The Bohemian,73.0,,225.0,Orthodox,1965-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/c7e9d15cfce52f1d
2073,Todd Lally,,67.0,,145.0,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/7d06092326c52528
2074,Sean Lally,The Unpredictable One,72.0,,170.0,Orthodox,1990-11-04,5.34,0.39,7.23,0.3,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/e62ce041bb7aeb1f
2075,Ricardo Lamas,The Bully,68.0,71.0,145.0,Orthodox,1982-05-21,3.13,0.47,2.87,0.5700000000000001,1.84,0.33,0.46,0.9,http://ufcstats.com/fighter-details/3974fa35c917af1d
2076,Jason Lambert,The Punisher,75.0,75.0,185.0,Orthodox,1975-06-03,3.21,0.58,1.84,0.5,1.35,0.36,0.28,2.4,http://ufcstats.com/fighter-details/5be86bb2f78fef2f
2077,Jose Landi-Jons,Pele,71.0,,170.0,Orthodox,1973-09-09,0.99,0.4,0.77,0.43,2.2,0.8,0.4,2.2,http://ufcstats.com/fighter-details/7e062824c175f975
2078,Nate Landwehr,The Train,69.0,72.0,145.0,Orthodox,1988-06-06,5.59,0.46,5.77,0.52,0.85,0.41,0.74,0.8,http://ufcstats.com/fighter-details/583ee11abddfc581
2079,Austen Lane,,78.0,80.0,245.0,Orthodox,1987-11-09,2.98,0.5,2.41,0.4,1.7,0.28,0.5,0.0,http://ufcstats.com/fighter-details/be9bdec19b7e9ffe
2080,Aaron Lanfranco,,,,155.0,,1986-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/d73e856f150744b2
2081,Jeremy Lang,,71.0,,205.0,Southpaw,1975-05-11,1.13,0.5,1.41,0.42,4.22,0.6,0.0,4.2,http://ufcstats.com/fighter-details/09422812370fbdfe
2082,Lionel Lanham,,,,205.0,,1980-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b8980dd7e8fc5976
2083,Lina Lansberg,Elbow Queen,67.0,65.0,135.0,Orthodox,1982-03-13,2.69,0.55,3.87,0.44,0.52,0.27,0.47,0.1,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff
2084,Taylor Lapilus,Double Impact,66.0,73.0,135.0,Southpaw,1992-04-08,4.59,0.48,2.61,0.62,0.27,0.33,0.77,0.3,http://ufcstats.com/fighter-details/8b1ed83b02303075
2085,Chad Laprise,The Disciple,70.0,71.0,170.0,Orthodox,1986-07-23,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,http://ufcstats.com/fighter-details/c03a5022f8439f2a
2086,Anthony Lapsley,The Recipe,69.0,,170.0,Southpaw,1980-02-13,0.53,0.34,0.58,0.66,0.0,0.0,0.2,0.0,http://ufcstats.com/fighter-details/f3a853544e4413c4
2087,TJ Laramie,,66.0,66.0,145.0,Orthodox,1997-10-15,1.49,0.5,2.64,0.38,1.44,0.33,0.4,0.0,http://ufcstats.com/fighter-details/cd2e5a390821fb48
2088,Icho Larenas,,75.0,,235.0,Orthodox,1980-03-12,0.17,0.15,2.5,0.28,0.0,0.0,0.14,0.0,http://ufcstats.com/fighter-details/49efbdc6c9f650c4
2089,Lorenz Larkin,The Monsoon,71.0,72.0,170.0,Orthodox,1986-09-03,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,http://ufcstats.com/fighter-details/9450848a71d53776
2090,Jeremy Larsen,,70.0,70.0,145.0,Orthodox,1984-05-18,4.87,0.48,5.75,0.5700000000000001,2.49,0.33,0.0,0.0,http://ufcstats.com/fighter-details/c3bd649a9194e50c
2091,Brock Larson,,71.0,71.0,170.0,Southpaw,1977-08-23,1.39,0.46,1.5,0.55,2.67,0.34,0.43,2.0,http://ufcstats.com/fighter-details/5eedbf1e9601be35
2092,Ryan Larson,,,,170.0,,1980-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/7107e53ebd7435fb
2093,Bobby Lashley,,75.0,78.0,255.0,Orthodox,1976-07-16,3.1,0.63,0.76,0.63,11.47,0.7000000000000001,0.0,0.0,http://ufcstats.com/fighter-details/b0826525fa17231d
2094,Ilir Latifi,The Sledgehammer,70.0,73.0,230.0,Orthodox,1982-07-28,2.05,0.45,2.93,0.56,2.11,0.35,1.0,0.3,http://ufcstats.com/fighter-details/e9a3aeb207578eea
2095,Sione Latu,,72.0,,215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/5898357a45a73674
2096,Phillip Latu,The Doctor,75.0,76.0,205.0,Orthodox,1991-02-17,3.4,0.51,7.07,0.31,0.0,0.0,1.0,0.0,http://ufcstats.com/fighter-details/09224b76d27007ee
2097,Jenel Lausa,,65.0,68.0,125.0,Orthodox,1988-08-01,1.44,0.42,3.53,0.53,0.55,0.66,0.51,0.8,http://ufcstats.com/fighter-details/ec664422b22d9787
2098,Joe Lauzon,,70.0,71.0,155.0,Orthodox,1984-05-22,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0,http://ufcstats.com/fighter-details/3bad7ef643840f67
2099,Dan Lauzon,The Upgrade,70.0,,155.0,Orthodox,1988-03-30,1.34,0.25,4.09,0.61,1.63,0.33,0.8,2.7,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4
2100,Sandra Lavado,Peruvian Zombie,67.0,66.0,115.0,Orthodox,1994-05-03,0.87,0.37,2.67,0.34,0.0,0.0,0.33,0.0,http://ufcstats.com/fighter-details/aa6da8cb3a26da04
2101,Chatt Lavender,,68.0,,170.0,,1976-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/5449dcccd972ff83
2102,Muhammed Lawal,King Mo,72.0,78.0,205.0,Southpaw,1981-01-11,3.79,0.52,1.61,0.66,5.96,0.75,0.87,0.0,http://ufcstats.com/fighter-details/a571770c4016736f
2103,Robbie Lawler,Ruthless,71.0,74.0,170.0,Southpaw,1982-03-20,3.85,0.47,4.67,0.59,0.65,0.64,0.65,0.0,http://ufcstats.com/fighter-details/f2925e6db404bf1d
2104,Tom Lawlor,Filthy,72.0,74.0,205.0,Southpaw,1983-05-15,2.5,0.42,2.41,0.6,2.46,0.32,0.5700000000000001,1.4,http://ufcstats.com/fighter-details/4d44f37107f01b9b
2105,Justin Lawrence,The American Kidd,68.0,67.0,145.0,Orthodox,1990-05-15,3.84,0.35,2.83,0.67,0.72,0.28,0.73,0.0,http://ufcstats.com/fighter-details/879f6cae48d25baa
2106,Lance Lawrence,,73.0,74.0,145.0,Orthodox,1993-06-26,5.87,0.5,9.8,0.24,1.0,1.0,0.5,0.0,http://ufcstats.com/fighter-details/ce039df1994b18f0
2107,Ronnie Lawrence,The Heat,68.0,68.0,135.0,Switch,1992-06-13,2.78,0.56,1.75,0.52,6.75,0.77,0.45,0.2,http://ufcstats.com/fighter-details/e7e01e266a9d4342
2108,Eric Lawson,,72.0,,185.0,Orthodox,,1.58,0.5700000000000001,1.97,0.44,8.88,0.42,0.0,3.0,http://ufcstats.com/fighter-details/38e5d9dcb0fddc42
2109,Jimmy Lawson,Greedy,72.0,77.0,265.0,Orthodox,1991-11-13,0.07,0.08,1.6,0.44,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/e43eefb10d440cb0
2110,Valmir Lazaro,Bidu,72.0,73.0,155.0,Orthodox,1985-08-15,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0.0,http://ufcstats.com/fighter-details/777dea713da2441d
2111,Zviad Lazishvili,,66.0,69.0,135.0,Orthodox,1991-10-25,4.2,0.39,6.13,0.51,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/41498c2d1a87b154
2112,Mounir Lazzez,The Sniper,73.0,76.0,170.0,Orthodox,1987-11-16,7.49,0.55,5.42,0.53,1.8,0.5700000000000001,0.71,0.0,http://ufcstats.com/fighter-details/49ee5024966efc0d
2113,Cung Le,,69.0,70.0,185.0,Southpaw,1972-05-25,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3,http://ufcstats.com/fighter-details/d4f364dd076bb0e2
2114,Thanh Le,,69.0,74.0,145.0,Orthodox,1985-08-28,1.97,0.4,1.82,0.7000000000000001,0.0,0.0,1.0,0.0,http://ufcstats.com/fighter-details/882b3f5a0774d575
2115,Quang Le,Bang,66.0,70.0,135.0,Orthodox,1991-10-18,2.7,0.37,4.53,0.47,3.15,0.35,1.0,0.5,http://ufcstats.com/fighter-details/32feae6d9a1e5047
2116,Carlos Leal,The Lion,71.0,74.0,170.0,Orthodox,1994-05-04,9.65,0.5,7.73,0.53,0.78,0.25,0.9,0.0,http://ufcstats.com/fighter-details/28d421729451c8ca
2117,Jordan Leavitt,The Monkey King,69.0,71.0,155.0,Southpaw,1995-06-02,2.55,0.61,1.84,0.5700000000000001,2.19,0.25,0.3,1.1,http://ufcstats.com/fighter-details/ac026518a9b4dc0f
2118,Jerome LeBanner,,75.0,,265.0,Southpaw,1972-12-26,0.92,0.35,1.03,0.37,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/2d0b10789feafddb
2119,Chris Leben,The Crippler,71.0,73.0,185.0,Southpaw,1980-07-21,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8,http://ufcstats.com/fighter-details/d43a048a880efdff
2120,Mickael Lebout,Ragnar,71.0,73.0,155.0,Orthodox,1987-08-16,2.6,0.34,2.98,0.54,0.0,0.0,0.6,0.0,http://ufcstats.com/fighter-details/c575ab451e3c5b1d
2121,Stephen Ledbetter,,69.0,,145.0,Orthodox,1982-06-30,1.2,0.38,1.6,0.5700000000000001,5.0,0.45,1.0,0.0,http://ufcstats.com/fighter-details/56ec58954158966a
2122,Justin Ledet,El Blanco,76.0,80.0,205.0,Orthodox,1988-09-28,3.35,0.39,4.82,0.49,0.23,0.5,0.42,0.2,http://ufcstats.com/fighter-details/ba1e6cb3d43f7430
2123,James Lee,,71.0,,205.0,Southpaw,1973-09-22,1.4,0.42,3.72,0.27,13.95,0.5,0.0,7.0,http://ufcstats.com/fighter-details/863d06a7ef8bc98c
2124,David Lee,,70.0,,155.0,Orthodox,,1.49,0.5,3.31,0.42,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/8caca5857ce0e30b
2125,Jackie Lee,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/4985113c0928aa62
2126,Eun Soo Lee,,73.0,,215.0,Orthodox,1982-03-07,0.0,0.0,3.05,0.6,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/39c568f8c579913e
2127,Tae Hyun Lee,,78.0,,295.0,Orthodox,1975-01-17,1.37,0.31,3.89,0.54,5.15,1.0,0.0,0.0,http://ufcstats.com/fighter-details/de99da2c0d18d34a
2128,Tommy Lee,,67.0,,145.0,Orthodox,1977-01-20,0.0,0.0,0.3,0.75,4.57,0.33,0.0,0.0,http://ufcstats.com/fighter-details/806975e1b4f47b27
2129,Matt Lee,,71.0,,155.0,Orthodox,,0.0,0.0,9.68,0.21,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/d9e3743bae8d703d
2130,Imani Lee,,,,,Orthodox,,0.0,0.0,0.94,0.33,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/0802be3516ef8f66
2131,Vaughan Lee,,66.0,66.0,125.0,Orthodox,1982-10-15,3.47,0.47,2.07,0.7000000000000001,0.81,0.33,0.72,1.0,http://ufcstats.com/fighter-details/8bb6f4479685bbcc
2132,Kevin Lee,The Motown Phenom,69.0,77.0,170.0,Orthodox,1992-09-04,3.88,0.42,3.6,0.5,3.18,0.43,0.75,0.8,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7
2133,Rocky Lee,,69.0,,145.0,Orthodox,1987-04-08,2.47,0.51,5.33,0.44,1.0,0.1,0.33,0.0,http://ufcstats.com/fighter-details/0d1c163b206e8c5f
2134,Andrea Lee,KGB,66.0,69.0,125.0,Orthodox,1989-02-11,4.62,0.45,3.91,0.61,1.65,0.52,0.53,0.6,http://ufcstats.com/fighter-details/05fa626cb33d15b8
2135,JeongYeong Lee,Korean Tiger,70.0,73.0,145.0,Orthodox,1995-11-13,2.84,0.52,2.81,0.5,0.93,0.66,0.76,0.5,http://ufcstats.com/fighter-details/d008d785f6347dc2
2136,JungHyun Lee,The Phenom,65.0,65.0,125.0,Orthodox,2002-09-10,4.27,0.39,6.2,0.38,0.0,0.0,0.64,0.0,http://ufcstats.com/fighter-details/b6033505c245e28b
2137,ChangHo Lee,,68.0,69.0,135.0,Orthodox,1994-05-09,4.92,0.67,2.35,0.39,3.27,0.33,0.37,0.4,http://ufcstats.com/fighter-details/117a06469813e4ef
2138,Ricky Legere Jr.,IE Bad Boy,68.0,,170.0,,,1.07,0.41,1.53,0.6,5.0,0.41,0.0,0.0,http://ufcstats.com/fighter-details/5817df778cc27274
2139,Sherron Leggett,Rob Roy,68.0,,155.0,Southpaw,1978-10-27,2.86,0.51,2.08,0.47,5.19,0.8,0.33,0.0,http://ufcstats.com/fighter-details/4f670b7972fa0a2e
2140,Cheyden Leialoha,Steadfast,68.0,73.0,135.0,Orthodox,1994-03-15,1.87,0.28,3.2,0.53,2.0,0.33,0.71,0.0,http://ufcstats.com/fighter-details/98cbbc06074c68a4
2141,Claudia Leite,,63.0,64.0,135.0,Orthodox,1996-11-04,1.27,0.47,1.73,0.5700000000000001,1.0,0.25,0.0,1.0,http://ufcstats.com/fighter-details/90550a08f0b02b6f
2142,Thales Leites,,73.0,78.0,185.0,Orthodox,1981-09-06,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1,http://ufcstats.com/fighter-details/cfb65863d5099327
2143,Stefan Leko,Blitz,74.0,,215.0,Orthodox,1974-06-03,2.4,0.43,6.17,0.68,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/d56bb6dff2ae77eb
2144,Gabe Lemley,,68.0,,155.0,Orthodox,,0.82,0.35,6.03,0.45,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/fd4578cac86d75ca
2145,Amanda Lemos,,64.0,65.0,115.0,Southpaw,1987-05-22,2.89,0.54,3.46,0.44,1.14,0.62,0.59,0.7,http://ufcstats.com/fighter-details/3df5493bb279226f
2146,Giacomo Lemos,,75.0,75.0,247.0,Orthodox,1989-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/f37822d5b3e47517
2147,Christophe Leninger,,72.0,,200.0,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/7269329bd87eb479
2148,Jesse Lennox,The Ox,69.0,72.0,170.0,Orthodox,1982-03-10,2.69,0.32,3.2,0.64,1.22,0.66,0.63,0.3,http://ufcstats.com/fighter-details/3ae10ac4df3df05c
2149,Jean Francois Lenogue,,72.0,,185.0,Orthodox,1972-11-29,1.13,0.34,0.27,0.6,0.0,0.0,0.33,0.0,http://ufcstats.com/fighter-details/e60201cfab7d656d
2150,Nik Lentz,The Carny,68.0,68.0,145.0,Orthodox,1984-08-13,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,http://ufcstats.com/fighter-details/6fb1ba67bef41b37
2151,Alberta Cerra Leon,,68.0,,238.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/6e02c318762f52f1
2152,Victoria Leonardo,Fury,65.0,64.0,125.0,Orthodox,1990-02-16,3.22,0.38,4.81,0.47,1.57,0.27,0.71,0.0,http://ufcstats.com/fighter-details/9dedfdd91070ddd8
2153,Anthony Leone,,66.0,,135.0,Orthodox,1987-05-27,1.94,0.53,2.52,0.56,1.72,0.18,0.0,0.0,http://ufcstats.com/fighter-details/86b9b51a81e9c339
2154,Chad Leonhardt,The Boss,72.0,,170.0,,1980-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/657d0ed181f04215
2155,Kimo Leopoldo,,75.0,,235.0,Orthodox,1968-01-05,0.76,0.8300000000000001,2.12,0.3,4.55,1.0,0.0,2.3,http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3
2156,Michael Lerma,,,,,,,0.0,0.0,6.47,0.45,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/f1fd8ec1023c89b3
